profile_id,module_path,invocation_index,shape,dtype,epsilon,elementwise_affine,input_sha256,output_sha256,input_stats,output_stats
action_dit_adaln_norm1,action_head.model.transformer_blocks.26.norm1.norm,58,"[1, 41, 1536]",bfloat16,1e-05,False,f37ffd3b543a687fdfadaa5fe493dda8d7085e19cb6de728d3ac19f2d851c858,e26faefd20380f8b6ff7d2f4812c501fb39111490f475317f364350f6bb85f31,"{""inf_count"": 0, ""max"": 952.0, ""mean"": 0.5025401711463928, ""min"": -708.0, ""nan_count"": 0, ""std"": 24.022212982177734, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 13.125, ""mean"": -1.0690068847907241e-06, ""min"": -9.8125, ""nan_count"": 0, ""std"": 0.9999093413352966, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.26.norm3,58,"[1, 41, 1536]",bfloat16,1e-05,False,05e63a7d7cff3b1ce14a254c4af5703b22e644775624eb7de72879eec9c5b764,3731756a5d3a1f5b23e46889a43ec07f4193ea0a5fcfbb7e66fbd7be552895f9,"{""inf_count"": 0, ""max"": 952.0, ""mean"": 0.5053426027297974, ""min"": -708.0, ""nan_count"": 0, ""std"": 24.034482955932617, ""zero_count"": 6}","{""inf_count"": 0, ""max"": 13.125, ""mean"": -1.0079000276164152e-05, ""min"": -9.8125, ""nan_count"": 0, ""std"": 0.9999212026596069, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.27.norm1.norm,59,"[1, 41, 1536]",bfloat16,1e-05,False,7c5311f2690bea0133f14354fc086e471e293655846fe561c63e08f525c056c1,21d6a444d57860755495f70c871ef10b0838097dbd60df9effb2de649bf4b50e,"{""inf_count"": 0, ""max"": 1000.0, ""mean"": 0.7533553242683411, ""min"": -724.0, ""nan_count"": 0, ""std"": 27.307147979736328, ""zero_count"": 7}","{""inf_count"": 0, ""max"": 12.9375, ""mean"": -4.17087130699656e-06, ""min"": -9.375, ""nan_count"": 0, ""std"": 0.9999629259109497, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.27.norm3,59,"[1, 41, 1536]",bfloat16,1e-05,False,27104b5209c1aa40b2c164381dabf0903c9843e416be44071c0f1dbfc7b5d47e,4283fd8cee408b7b9465b7cb7d24dd8a9680e8402d3a3d8349451cddaf3385b1,"{""inf_count"": 0, ""max"": 1000.0, ""mean"": 0.7421517968177795, ""min"": -724.0, ""nan_count"": 0, ""std"": 27.219348907470703, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 12.9375, ""mean"": -3.1275478704628767e-06, ""min"": -9.4375, ""nan_count"": 0, ""std"": 0.9998928308486938, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.28.norm1.norm,60,"[1, 41, 1536]",bfloat16,1e-05,False,3700c5c8d84f70a031a9ff32a400aa2d178feb8fd4ca3443563881fe15615081,0fb44a3352bf72cc03e09cd5ec09cedf4f586f4c0ebf1038dd6fe9e3601d2768,"{""inf_count"": 0, ""max"": 1104.0, ""mean"": 1.3517405986785889, ""min"": -764.0, ""nan_count"": 0, ""std"": 34.88650894165039, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 12.8125, ""mean"": -1.2937115570821334e-05, ""min"": -9.4375, ""nan_count"": 0, ""std"": 0.9998427629470825, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.28.norm3,60,"[1, 41, 1536]",bfloat16,1e-05,False,8f027c6944d4dc1dc4b4c68d16e7decec8cfb8c19fecefa8aaed9d0c54640cab,1605ee6f3a39ac30d2688eecd3b8ba472384cbfebc4769a1e919e2306cfa5a63,"{""inf_count"": 0, ""max"": 1104.0, ""mean"": 1.3436821699142456, ""min"": -764.0, ""nan_count"": 0, ""std"": 34.833091735839844, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 12.8125, ""mean"": -1.266719891646062e-06, ""min"": -9.5, ""nan_count"": 0, ""std"": 1.0000836849212646, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.29.norm1.norm,61,"[1, 41, 1536]",bfloat16,1e-05,False,2273a0add37dbaa7c6981b9dd743a1286a9e90c18b868e1e644ce8d9ec0ead95,2adf83d292ff4364ca08ab05aad0410d90f6064747dea7369b04ab1149486df8,"{""inf_count"": 0, ""max"": 1192.0, ""mean"": 1.9164763689041138, ""min"": -800.0, ""nan_count"": 0, ""std"": 42.68110656738281, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": 1.6203741324716248e-05, ""min"": -9.125, ""nan_count"": 0, ""std"": 1.0002284049987793, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.29.norm3,61,"[1, 41, 1536]",bfloat16,1e-05,False,2154a6aa19b3d4d572771e020fa8e8556aa6a6fa09750e7e39f52f26593d5ec0,ab4f59a8c86c63c721622291e993e745336118f23f961f04e8b9abda94d1cfb3,"{""inf_count"": 0, ""max"": 1184.0, ""mean"": 1.884083867073059, ""min"": -796.0, ""nan_count"": 0, ""std"": 42.27840805053711, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 12.5, ""mean"": -1.9291551325295586e-06, ""min"": -9.0625, ""nan_count"": 0, ""std"": 1.0000745058059692, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.30.norm1.norm,62,"[1, 41, 1536]",bfloat16,1e-05,False,f46abf6e7ded526eaca70606a7ac727716d49653c52b24d1b087c3e24eace3b2,f85ac0fff3d724a3d20f5e40aba581c7fe3b5002e31813c35a8c916163964471,"{""inf_count"": 0, ""max"": 1280.0, ""mean"": 2.3480076789855957, ""min"": -824.0, ""nan_count"": 0, ""std"": 48.715999603271484, ""zero_count"": 9}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": 1.5913955166979576e-06, ""min"": -9.3125, ""nan_count"": 0, ""std"": 1.000083088874817, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.30.norm3,62,"[1, 41, 1536]",bfloat16,1e-05,False,ea37b904f8dde7629dd9734d429a95b36f4617aaa3b64888c04a6fb8837b9665,b3a6ef0af70b0db3f53588d697cd78b1a74645f7ca89401ea57a7ad0fbb75e29,"{""inf_count"": 0, ""max"": 1280.0, ""mean"": 2.3435871601104736, ""min"": -824.0, ""nan_count"": 0, ""std"": 48.69404220581055, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": 6.087427209422458e-06, ""min"": -9.3125, ""nan_count"": 0, ""std"": 1.0000568628311157, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.31.norm1.norm,63,"[1, 41, 1536]",bfloat16,1e-05,False,06af7ecbead9e8aa5ccac33f7747f3425c605a7aa75d39d1c079f986a3863436,267edb400136bab3270c6e6b49086b0fc8ef9a23c476f7e12bfb7bdbf2866a4c,"{""inf_count"": 0, ""max"": 1328.0, ""mean"": 2.5179176330566406, ""min"": -844.0, ""nan_count"": 0, ""std"": 51.43368148803711, ""zero_count"": 6}","{""inf_count"": 0, ""max"": 12.625, ""mean"": -8.57240763707523e-07, ""min"": -9.0, ""nan_count"": 0, ""std"": 0.9999707341194153, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.31.norm3,63,"[1, 41, 1536]",bfloat16,1e-05,False,bccd912470ac5f692fabb37a7d523725a3665ac0298e730e8987c498273cc03f,4e67a5783e8ad6121ba68ac7ff4acf4d5bc6e168df9af9c6cde0586c57775582,"{""inf_count"": 0, ""max"": 1328.0, ""mean"": 2.510455846786499, ""min"": -840.0, ""nan_count"": 0, ""std"": 51.25929260253906, ""zero_count"": 22}","{""inf_count"": 0, ""max"": 12.625, ""mean"": 6.978104494237414e-08, ""min"": -9.0, ""nan_count"": 0, ""std"": 0.9999977350234985, ""zero_count"": 0}"
action_dit_norm_out,action_head.model.norm_out,1,"[1, 41, 1536]",bfloat16,1e-06,False,2e48944a3e2b3b8f79c5deb632d5227af69cb5566bc964d94bbfc76557936d3e,f4fefc760b08a1d8291d80c7f8bee4424d58b3f107279486be6c8d6f12171dba,"{""inf_count"": 0, ""max"": 1296.0, ""mean"": 2.353701591491699, ""min"": -828.0, ""nan_count"": 0, ""std"": 47.62953567504883, ""zero_count"": 56}","{""inf_count"": 0, ""max"": 12.6875, ""mean"": 1.4896314723955584e-06, ""min"": -9.1875, ""nan_count"": 0, ""std"": 1.0000773668289185, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.0.norm1.norm,64,"[1, 41, 1536]",bfloat16,1e-05,False,e212e56ae01c8278069d6980f08b63b6b78d859717aec14a6e7bade20fcb1fb7,d111a38554f82bdb08c982b8ba24daab0ca639c8269ba4d71f9140c7dcdd2b77,"{""inf_count"": 0, ""max"": 3.15625, ""mean"": 0.005018577445298433, ""min"": -3.40625, ""nan_count"": 0, ""std"": 0.34664732217788696, ""zero_count"": 67}","{""inf_count"": 0, ""max"": 4.4375, ""mean"": -5.746032911702059e-06, ""min"": -4.09375, ""nan_count"": 0, ""std"": 0.9999465346336365, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.0.norm3,64,"[1, 41, 1536]",bfloat16,1e-05,False,95e22b2de2502b5e491ef9714f57a76aabec1a50f7de532856f8145e58571555,97f501d29364a037b3c09e1b0962a481bc46182bf57b8b07a8b668921557dfa5,"{""inf_count"": 0, ""max"": 3.421875, ""mean"": 0.005797261837869883, ""min"": -3.4375, ""nan_count"": 0, ""std"": 0.3859805166721344, ""zero_count"": 48}","{""inf_count"": 0, ""max"": 7.15625, ""mean"": -4.611848908098182e-06, ""min"": -6.34375, ""nan_count"": 0, ""std"": 0.9999790787696838, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.1.norm1.norm,65,"[1, 41, 1536]",bfloat16,1e-05,False,94eeb1a817ed84bf2cbe5d0ea377cfeeb4598d6eda376abde84ac030c1fe5724,86b133444bbc08f1c94fc34e13402d6d2e317189436c07361698ac729da329cb,"{""inf_count"": 0, ""max"": 136.0, ""mean"": 0.08826795965433121, ""min"": -135.0, ""nan_count"": 0, ""std"": 5.026467800140381, ""zero_count"": 25}","{""inf_count"": 0, ""max"": 20.75, ""mean"": 4.567993528326042e-06, ""min"": -21.0, ""nan_count"": 0, ""std"": 0.9999619722366333, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.1.norm3,65,"[1, 41, 1536]",bfloat16,1e-05,False,053517285344878722cb03d35a207598ed55aebc45dd96c882f823c82f59187a,b1d7b7fc8a67ca1a374ac99adcdc599603b3ffc00c7a517e7c9e6e2bcbf3960a,"{""inf_count"": 0, ""max"": 135.0, ""mean"": 0.09444082528352737, ""min"": -134.0, ""nan_count"": 0, ""std"": 4.952988147735596, ""zero_count"": 40}","{""inf_count"": 0, ""max"": 20.75, ""mean"": -1.1250255738559645e-05, ""min"": -21.625, ""nan_count"": 0, ""std"": 1.0000513792037964, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.2.norm1.norm,66,"[1, 41, 1536]",bfloat16,1e-05,False,9bb1229982b2a36f90ade148f88b3164bd309ab53d9b18ed972a150651962e35,31427939af75d1fb66e2b407561c8df2a7473248ec7a9a2a2ff3779737187416,"{""inf_count"": 0, ""max"": 122.5, ""mean"": 0.08133415132761002, ""min"": -106.0, ""nan_count"": 0, ""std"": 4.180953025817871, ""zero_count"": 29}","{""inf_count"": 0, ""max"": 18.625, ""mean"": -5.526271252165316e-06, ""min"": -17.0, ""nan_count"": 0, ""std"": 0.9999818205833435, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.2.norm3,66,"[1, 41, 1536]",bfloat16,1e-05,False,8da5425edd179eefd508a6158fa4a0f2729cfde2d9ba49a0c10a8925ca278d45,802b1755c2cab1274b77bc86a6aa77e27dbe2a0eae0be5c6c1bf08256c706cc0,"{""inf_count"": 0, ""max"": 121.5, ""mean"": 0.08615928888320923, ""min"": -105.5, ""nan_count"": 0, ""std"": 4.185596942901611, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 18.5, ""mean"": -3.13627037940023e-06, ""min"": -16.875, ""nan_count"": 0, ""std"": 0.9999563097953796, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.3.norm1.norm,67,"[1, 41, 1536]",bfloat16,1e-05,False,72cc90f723d35a8fccb61ae36a1557e0e15afbc2f53bb7274afb976745d453ee,c9d843df13559f6c1e41a857343d007568f94951b5199cbcdc1723666b7a1d64,"{""inf_count"": 0, ""max"": 157.0, ""mean"": 0.11272283643484116, ""min"": -132.0, ""nan_count"": 0, ""std"": 4.974989414215088, ""zero_count"": 27}","{""inf_count"": 0, ""max"": 19.375, ""mean"": -3.745158437595819e-06, ""min"": -14.4375, ""nan_count"": 0, ""std"": 1.0000216960906982, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.3.norm3,67,"[1, 41, 1536]",bfloat16,1e-05,False,a59b00755d1b5699286d247d83f048ea2ab6f3a8d973893e5042a78d1b70f28d,2dfd5438f2c6a8a028cbc35904c1116211ccea6ecd02b665ac7a687511c1520d,"{""inf_count"": 0, ""max"": 132.0, ""mean"": 0.10192544013261795, ""min"": -118.0, ""nan_count"": 0, ""std"": 4.502754211425781, ""zero_count"": 27}","{""inf_count"": 0, ""max"": 18.5, ""mean"": 1.747118767525535e-05, ""min"": -14.375, ""nan_count"": 0, ""std"": 1.0000898838043213, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.4.norm1.norm,68,"[1, 41, 1536]",bfloat16,1e-05,False,70dcabbe71374505f8b78d9f2ba72b6de2bf5ec9ab41c7ec6e816256baf8f19c,047e84dcc18208fd75f5b694b5a7c2ff2eaa02a841a50753766bf427ace6ca0d,"{""inf_count"": 0, ""max"": 204.0, ""mean"": 0.13277243077754974, ""min"": -169.0, ""nan_count"": 0, ""std"": 5.405570983886719, ""zero_count"": 19}","{""inf_count"": 0, ""max"": 20.0, ""mean"": 9.93774210655829e-06, ""min"": -14.25, ""nan_count"": 0, ""std"": 1.0001537799835205, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.4.norm3,68,"[1, 41, 1536]",bfloat16,1e-05,False,fc975b23f8f8b986438cabbb953a5253612f8f73f66d80e4a46139047e355fb1,6ed69261e19ad3f9f4ea08a0c8fa62a3a7581a1f97dd13b98baab9bc5257306c,"{""inf_count"": 0, ""max"": 206.0, ""mean"": 0.12697073817253113, ""min"": -171.0, ""nan_count"": 0, ""std"": 5.4873948097229, ""zero_count"": 7}","{""inf_count"": 0, ""max"": 20.0, ""mean"": 5.544201030716067e-06, ""min"": -14.25, ""nan_count"": 0, ""std"": 0.9999505877494812, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.5.norm1.norm,69,"[1, 41, 1536]",bfloat16,1e-05,False,a309737b54729bf794540e7b91d5d2a674c1c46d68e3631c115fd6968c716d0f,986baac2b5a1c8e53b1d9319a8ec651a1d9ea81852f72cc3a738838685addb5d,"{""inf_count"": 0, ""max"": 258.0, ""mean"": 0.1424662172794342, ""min"": -222.0, ""nan_count"": 0, ""std"": 6.261504173278809, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 20.25, ""mean"": -9.679697541287169e-07, ""min"": -14.1875, ""nan_count"": 0, ""std"": 0.9999759197235107, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.5.norm3,69,"[1, 41, 1536]",bfloat16,1e-05,False,3a51dfa868a932e3b8236d6c00c6384c73d1579642d29a138ef8352bc3136ef2,f4155068f2000ec0e023b114fb268681f33c78673f8515c2c737027c09f81376,"{""inf_count"": 0, ""max"": 251.0, ""mean"": 0.14964517951011658, ""min"": -218.0, ""nan_count"": 0, ""std"": 6.033476829528809, ""zero_count"": 32}","{""inf_count"": 0, ""max"": 20.125, ""mean"": -3.666897100629285e-06, ""min"": -14.25, ""nan_count"": 0, ""std"": 1.0000598430633545, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.6.norm1.norm,70,"[1, 41, 1536]",bfloat16,1e-05,False,a8e3dad95289e2d1c1233fb14ac2c3f914db4c07a07dd828984deb278999126f,4e7f08bdf81ff16af1d4798dfe1d1bfb1786c77e3004a9d1c75e8dd37ec87402,"{""inf_count"": 0, ""max"": 286.0, ""mean"": 0.1599198281764984, ""min"": -248.0, ""nan_count"": 0, ""std"": 6.2684102058410645, ""zero_count"": 9}","{""inf_count"": 0, ""max"": 20.375, ""mean"": -1.963440081453882e-05, ""min"": -14.0625, ""nan_count"": 0, ""std"": 0.999855637550354, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.6.norm3,70,"[1, 41, 1536]",bfloat16,1e-05,False,1ff7d376f50e3392d3a3c8ffcd71e50e22c175c2809ad5e215f9c258c2a8829c,41bdc5ecd71b407d38c68a3b5c70bcd2430365ce8f88f11de6a7fbc3ce25bb02,"{""inf_count"": 0, ""max"": 288.0, ""mean"": 0.15683624148368835, ""min"": -249.0, ""nan_count"": 0, ""std"": 6.295629501342773, ""zero_count"": 6}","{""inf_count"": 0, ""max"": 20.375, ""mean"": -7.26692087482661e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 0.999930202960968, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.7.norm1.norm,71,"[1, 41, 1536]",bfloat16,1e-05,False,5a31982fabca971bc7d0a28958bc4dc45278c9a413c6ecd580b1e5cbb50669ff,222f76c2ee06458e3814b49345d73af1dc37c5a5085fc9b4eec54bf02a9acd70,"{""inf_count"": 0, ""max"": 320.0, ""mean"": 0.16402308642864227, ""min"": -280.0, ""nan_count"": 0, ""std"": 6.5375823974609375, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 20.625, ""mean"": 1.0594967534416355e-05, ""min"": -14.0, ""nan_count"": 0, ""std"": 1.0000773668289185, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.7.norm3,71,"[1, 41, 1536]",bfloat16,1e-05,False,e5e97139e789b0c1bcd1ef6ab695c691f149d47d1ac3916a07bba404ccd37725,7fe7e9256d0bd9b8d4ef1c8f9b24be7295771189823147f97a4cfbf45de34216,"{""inf_count"": 0, ""max"": 308.0, ""mean"": 0.14361192286014557, ""min"": -276.0, ""nan_count"": 0, ""std"": 6.162018299102783, ""zero_count"": 50}","{""inf_count"": 0, ""max"": 19.875, ""mean"": -6.244677024369594e-06, ""min"": -14.125, ""nan_count"": 0, ""std"": 1.000001311302185, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.8.norm1.norm,72,"[1, 41, 1536]",bfloat16,1e-05,False,1e351c0aa90c39502b5999300d65b3b75a024346dc6ae99b3fd3a26e3ec38497,8a626009b439d55cda5216b7f8278cffe065dba48f0f39a07c81c89d187eb655,"{""inf_count"": 0, ""max"": 330.0, ""mean"": 0.14521178603172302, ""min"": -290.0, ""nan_count"": 0, ""std"": 6.15468168258667, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 19.375, ""mean"": 1.6308655176544562e-05, ""min"": -13.875, ""nan_count"": 0, ""std"": 1.0001449584960938, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.8.norm3,72,"[1, 41, 1536]",bfloat16,1e-05,False,158a9ac298c9760768a15d980878279912f1dac59df852195c52ed8ec69fa714,86ba49b49116d437b5926f022060a5c4e67494b5848a3a1006c2f7732e2e953b,"{""inf_count"": 0, ""max"": 332.0, ""mean"": 0.14292572438716888, ""min"": -290.0, ""nan_count"": 0, ""std"": 6.197674751281738, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 19.375, ""mean"": 5.707265700038988e-06, ""min"": -13.8125, ""nan_count"": 0, ""std"": 1.0001723766326904, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.9.norm1.norm,73,"[1, 41, 1536]",bfloat16,1e-05,False,d16ccad10e2f993f46a2355ab08a5b78698c6862fe763ae878712c32cadd95cb,ba0440b81b3a09b9de9d14687f790769fbfedf66bdac02a9d575e83625d3e41f,"{""inf_count"": 0, ""max"": 352.0, ""mean"": 0.14378485083580017, ""min"": -308.0, ""nan_count"": 0, ""std"": 6.268024444580078, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 19.125, ""mean"": 7.947770427563228e-06, ""min"": -13.625, ""nan_count"": 0, ""std"": 1.000047206878662, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.9.norm3,73,"[1, 41, 1536]",bfloat16,1e-05,False,0a07bd86f628edc7873f5d178b0395e71410ed4fe5fbf0b000c7d28326cd4ca5,181ef7c76a58ce35e983a5cbac40b079d462c6e5343a1849189e9d36ccc42543,"{""inf_count"": 0, ""max"": 340.0, ""mean"": 0.12140423059463501, ""min"": -304.0, ""nan_count"": 0, ""std"": 5.926785469055176, ""zero_count"": 42}","{""inf_count"": 0, ""max"": 18.25, ""mean"": 7.816809556970838e-06, ""min"": -13.75, ""nan_count"": 0, ""std"": 0.9999579191207886, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.10.norm1.norm,74,"[1, 41, 1536]",bfloat16,1e-05,False,8e277181badd95835d1293a822e84d573801d4056a4da9f6ea3f16824a46a276,1f97790a2fdb445c4e3cbf82016d963f3789e8c0fcadb953fc3e959e6a655c6f,"{""inf_count"": 0, ""max"": 354.0, ""mean"": 0.12362450361251831, ""min"": -316.0, ""nan_count"": 0, ""std"": 5.950676918029785, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 17.75, ""mean"": 2.9052418994979234e-06, ""min"": -13.5625, ""nan_count"": 0, ""std"": 0.9999473094940186, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.10.norm3,74,"[1, 41, 1536]",bfloat16,1e-05,False,86cd99bc651f0de31073a310ffce3076e8511751861ed37a89fab78b8aae1396,e7b1e6957d8918d2cc2ed2d8c918b4acd0d5221ba5b731b928754d9dc0259ec9,"{""inf_count"": 0, ""max"": 354.0, ""mean"": 0.11737439036369324, ""min"": -316.0, ""nan_count"": 0, ""std"": 5.9428558349609375, ""zero_count"": 12}","{""inf_count"": 0, ""max"": 17.5, ""mean"": 9.583505743648857e-06, ""min"": -13.5625, ""nan_count"": 0, ""std"": 1.0000141859054565, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.11.norm1.norm,75,"[1, 41, 1536]",bfloat16,1e-05,False,45c08c9374c3ab6091d833052553d9e3e8e23be01a4229875571ccc48ed26bef,b5b6dd829ac63783e6905ac21ef221cd6134c9d49ecdcd4f79bdca070ec41606,"{""inf_count"": 0, ""max"": 368.0, ""mean"": 0.11296771466732025, ""min"": -328.0, ""nan_count"": 0, ""std"": 5.9767842292785645, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 16.625, ""mean"": -1.6486741515109316e-05, ""min"": -13.6875, ""nan_count"": 0, ""std"": 1.0000163316726685, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.11.norm3,75,"[1, 41, 1536]",bfloat16,1e-05,False,e3151e9df1f6aa9f5612f4e48a24fff10266c5677c86aae9c9ca1eef77f13a2b,3c259068760b6b0efdee75e0579205a18e0aa3c1fca3c80f80b1ece44bcccd04,"{""inf_count"": 0, ""max"": 366.0, ""mean"": 0.09487876296043396, ""min"": -328.0, ""nan_count"": 0, ""std"": 5.904362201690674, ""zero_count"": 32}","{""inf_count"": 0, ""max"": 16.625, ""mean"": -4.239683221385349e-06, ""min"": -13.8125, ""nan_count"": 0, ""std"": 0.9999134540557861, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.12.norm1.norm,76,"[1, 41, 1536]",bfloat16,1e-05,False,ff1459fba265b20c5e05772878a932068a524870449c9a63c17844c322dd0a25,d12c5dd7839afbda689628cafb0cd1ff4a75c4a476308e547d28eaa894ca0be8,"{""inf_count"": 0, ""max"": 384.0, ""mean"": 0.08186072111129761, ""min"": -340.0, ""nan_count"": 0, ""std"": 5.959227085113525, ""zero_count"": 21}","{""inf_count"": 0, ""max"": 15.5625, ""mean"": -2.127837433363311e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 1.0000048875808716, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.12.norm3,76,"[1, 41, 1536]",bfloat16,1e-05,False,c16482f7f218b1d5eb1cf2a480428fb680c80a1633feb527c43791cad29bb370,839f2f3fd16b447b465b7e2634a1b412ffe845c44d019050fae865d2f852cf57,"{""inf_count"": 0, ""max"": 384.0, ""mean"": 0.08441783487796783, ""min"": -340.0, ""nan_count"": 0, ""std"": 5.980483531951904, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 15.625, ""mean"": -6.709399258397752e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 1.000049352645874, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.13.norm1.norm,77,"[1, 41, 1536]",bfloat16,1e-05,False,16459e06767b27b214d3e6f5a43330f09116e6e6963606f6a483544fd6547685,204a1bda1861e991270842380b38e0caa75771454a4709241059c304f8012758,"{""inf_count"": 0, ""max"": 400.0, ""mean"": 0.07630608230829239, ""min"": -352.0, ""nan_count"": 0, ""std"": 6.108571529388428, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 15.375, ""mean"": -3.496805902614142e-06, ""min"": -13.8125, ""nan_count"": 0, ""std"": 0.9999593496322632, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.13.norm3,77,"[1, 41, 1536]",bfloat16,1e-05,False,cd3f67c31c60a016a677db90ab6f626fc2a885a6b5f63cd67fa516c9a23da108,aaf88241466e776fdc076400dbdbbf5edcf61b63252390888425648a5b3d453c,"{""inf_count"": 0, ""max"": 400.0, ""mean"": 0.07430067658424377, ""min"": -352.0, ""nan_count"": 0, ""std"": 6.087886333465576, ""zero_count"": 25}","{""inf_count"": 0, ""max"": 15.5625, ""mean"": 2.422952949387991e-09, ""min"": -13.9375, ""nan_count"": 0, ""std"": 0.9999090433120728, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.14.norm1.norm,78,"[1, 41, 1536]",bfloat16,1e-05,False,4e188de6f7efd41b28b007dd8b23caa3f54e8f2a76f1ce5e10dd2d3165b98ea3,d8bbda528a867c716db81fb1393356142060023d7e55bdb6df92dfbe8348f72b,"{""inf_count"": 0, ""max"": 420.0, ""mean"": 0.06770623475313187, ""min"": -362.0, ""nan_count"": 0, ""std"": 6.194156169891357, ""zero_count"": 12}","{""inf_count"": 0, ""max"": 14.875, ""mean"": -4.876919774687849e-06, ""min"": -14.0, ""nan_count"": 0, ""std"": 0.9999592304229736, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.14.norm3,78,"[1, 41, 1536]",bfloat16,1e-05,False,a9858ba07330a939ac4f699a29c39240ec69ad0a12dd883deff7a76533809f57,336f7cb4600c7e7d0b24f42ea327d55d085313c0cc3932a92805ae734694ab51,"{""inf_count"": 0, ""max"": 420.0, ""mean"": 0.06877433508634567, ""min"": -362.0, ""nan_count"": 0, ""std"": 6.208437442779541, ""zero_count"": 7}","{""inf_count"": 0, ""max"": 14.875, ""mean"": 5.788434918940766e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 1.0000243186950684, ""zero_count"": 0}"
